lesson_number,domain_id,domain,service_group,microservice_id,microservice_name,team_id,db_cluster_count,db_clusters,database_name,schema_name,owned_table_count,owned_tables,full_cdc_table_count,excluded_cdc_table_count,backend_module_path,api_base_path,docker_profile,deployment_unit,frontend_integration,implementation_status
237,4,product,product-platform,svc-0037,product-07,team-004,10,pg-cluster-361|pg-cluster-362|pg-cluster-363|pg-cluster-364|pg-cluster-365|pg-cluster-366|pg-cluster-367|pg-cluster-368|pg-cluster-369|pg-cluster-370,product_svc_07,product,10,product_svc_07.product.attribution_product|product_svc_07.product.channel_product|product_svc_07.product.click_product|product_svc_07.product.conversion_product|product_svc_07.product.delivery_product|product_svc_07.product.impression_product|product_svc_07.product.message_product|product_svc_07.product.query_product|product_svc_07.product.result_product|product_svc_07.product.template_product,10,0,applications/backend/services/product/product-07,/api/v1/product/07,domain-product,product-07,DOMAIN_POLICY_PENDING,PLANNED
238,4,product,product-platform,svc-0038,product-08,team-004,10,pg-cluster-371|pg-cluster-372|pg-cluster-373|pg-cluster-374|pg-cluster-375|pg-cluster-376|pg-cluster-377|pg-cluster-378|pg-cluster-379|pg-cluster-380,product_svc_08,product,10,product_svc_08.product.contract_product|product_svc_08.product.fee_product|product_svc_08.product.partner_product|product_svc_08.product.payout_product|product_svc_08.product.price_product|product_svc_08.product.provider_product|product_svc_08.product.rate_product|product_svc_08.product.reconciliation_product|product_svc_08.product.settlement_product|product_svc_08.product.tax_product,10,0,applications/backend/services/product/product-08,/api/v1/product/08,domain-product,product-08,DOMAIN_POLICY_PENDING,PLANNED
239,4,product,product-platform,svc-0039,product-09,team-004,10,pg-cluster-381|pg-cluster-382|pg-cluster-383|pg-cluster-384|pg-cluster-385|pg-cluster-386|pg-cluster-387|pg-cluster-388|pg-cluster-389|pg-cluster-390,product_svc_09,product,10,product_svc_09.product.bin_product|product_svc_09.product.package_product|product_svc_09.product.refund_product|product_svc_09.product.return_product|product_svc_09.product.route_product|product_svc_09.product.shipment_product|product_svc_09.product.stock_product|product_svc_09.product.stop_product|product_svc_09.product.tracking_product|product_svc_09.product.warehouse_product,10,0,applications/backend/services/product/product-09,/api/v1/product/09,domain-product,product-09,DOMAIN_POLICY_PENDING,PLANNED
240,4,product,product-platform,svc-0040,product-10,team-004,10,pg-cluster-391|pg-cluster-392|pg-cluster-393|pg-cluster-394|pg-cluster-395|pg-cluster-396|pg-cluster-397|pg-cluster-398|pg-cluster-399|pg-cluster-400,product_svc_10,product,10,product_svc_10.product.consent_product|product_svc_10.product.device_product|product_svc_10.product.feedback_product|product_svc_10.product.location_product|product_svc_10.product.owner_product|product_svc_10.product.permission_product|product_svc_10.product.rating_product|product_svc_10.product.review_product|product_svc_10.product.role_product|product_svc_10.product.token_product,10,0,applications/backend/services/product/product-10,/api/v1/product/10,domain-product,product-10,DOMAIN_POLICY_PENDING,PLANNED
241,5,listing,listing-platform,svc-0041,listing-01,team-005,10,pg-cluster-401|pg-cluster-402|pg-cluster-403|pg-cluster-404|pg-cluster-405|pg-cluster-406|pg-cluster-407|pg-cluster-408|pg-cluster-409|pg-cluster-410,listing_svc_01,listing,10,listing_svc_01.listing.account_listing|listing_svc_01.listing.address_listing|listing_svc_01.listing.event_listing|listing_svc_01.listing.history_listing|listing_svc_01.listing.mapping_listing|listing_svc_01.listing.preference_listing|listing_svc_01.listing.profile_listing|listing_svc_01.listing.rule_listing|listing_svc_01.listing.session_listing|listing_svc_01.listing.status_listing,10,0,applications/backend/services/listing/listing-01,/api/v1/listing/01,domain-listing,listing-01,DOMAIN_POLICY_PENDING,PLANNED
242,5,listing,listing-platform,svc-0042,listing-02,team-005,10,pg-cluster-411|pg-cluster-412|pg-cluster-413|pg-cluster-414|pg-cluster-415|pg-cluster-416|pg-cluster-417|pg-cluster-418|pg-cluster-419|pg-cluster-420,listing_svc_02,listing,10,listing_svc_02.listing.allocation_listing|listing_svc_02.listing.attempt_listing|listing_svc_02.listing.detail_listing|listing_svc_02.listing.item_listing|listing_svc_02.listing.movement_listing|listing_svc_02.listing.request_listing|listing_svc_02.listing.reservation_listing|listing_svc_02.listing.response_listing|listing_svc_02.listing.snapshot_listing|listing_svc_02.listing.transaction_listing,10,0,applications/backend/services/listing/listing-02,/api/v1/listing/02,domain-listing,listing-02,DOMAIN_POLICY_PENDING,PLANNED
243,5,listing,listing-platform,svc-0043,listing-03,team-005,10,pg-cluster-421|pg-cluster-422|pg-cluster-423|pg-cluster-424|pg-cluster-425|pg-cluster-426|pg-cluster-427|pg-cluster-428|pg-cluster-429|pg-cluster-430,listing_svc_03,listing,10,listing_svc_03.listing.adjustment_listing|listing_svc_03.listing.campaign_listing|listing_svc_03.listing.configuration_listing|listing_svc_03.listing.document_listing|listing_svc_03.listing.metric_listing|listing_svc_03.listing.offer_listing|listing_svc_03.listing.policy_listing|listing_svc_03.listing.redemption_listing|listing_svc_03.listing.score_listing|listing_svc_03.listing.segment_listing,10,0,applications/backend/services/listing/listing-03,/api/v1/listing/03,domain-listing,listing-03,DOMAIN_POLICY_PENDING,PLANNED
244,5,listing,listing-platform,svc-0044,listing-04,team-005,10,pg-cluster-431|pg-cluster-432|pg-cluster-433|pg-cluster-434|pg-cluster-435|pg-cluster-436|pg-cluster-437|pg-cluster-438|pg-cluster-439|pg-cluster-440,listing_svc_04,listing,10,listing_svc_04.listing.balance_listing|listing_svc_04.listing.batch_listing|listing_svc_04.listing.checkpoint_listing|listing_svc_04.listing.exception_listing|listing_svc_04.listing.invoice_listing|listing_svc_04.listing.job_listing|listing_svc_04.listing.ledger_listing|listing_svc_04.listing.line_listing|listing_svc_04.listing.run_listing|listing_svc_04.listing.task_listing,10,0,applications/backend/services/listing/listing-04,/api/v1/listing/04,domain-listing,listing-04,DOMAIN_POLICY_PENDING,PLANNED
245,5,listing,listing-platform,svc-0045,listing-05,team-005,10,pg-cluster-441|pg-cluster-442|pg-cluster-443|pg-cluster-444|pg-cluster-445|pg-cluster-446|pg-cluster-447|pg-cluster-448|pg-cluster-449|pg-cluster-450,listing_svc_05,listing,10,listing_svc_05.listing.alert_listing|listing_svc_05.listing.approval_listing|listing_svc_05.listing.assignment_listing|listing_svc_05.listing.availability_listing|listing_svc_05.listing.capacity_listing|listing_svc_05.listing.case_listing|listing_svc_05.listing.decision_listing|listing_svc_05.listing.forecast_listing|listing_svc_05.listing.schedule_listing|listing_svc_05.listing.workflow_listing,10,0,applications/backend/services/listing/listing-05,/api/v1/listing/05,domain-listing,listing-05,DOMAIN_POLICY_PENDING,PLANNED
246,5,listing,listing-platform,svc-0046,listing-06,team-005,10,pg-cluster-451|pg-cluster-452|pg-cluster-453|pg-cluster-454|pg-cluster-455|pg-cluster-456|pg-cluster-457|pg-cluster-458|pg-cluster-459|pg-cluster-460,listing_svc_06,listing,10,listing_svc_06.listing.attribute_listing|listing_svc_06.listing.category_listing|listing_svc_06.listing.collection_listing|listing_svc_06.listing.media_listing|listing_svc_06.listing.plan_listing|listing_svc_06.listing.ranking_listing|listing_svc_06.listing.relationship_listing|listing_svc_06.listing.target_listing|listing_svc_06.listing.threshold_listing|listing_svc_06.listing.variant_listing,10,0,applications/backend/services/listing/listing-06,/api/v1/listing/06,domain-listing,listing-06,DOMAIN_POLICY_PENDING,PLANNED
247,5,listing,listing-platform,svc-0047,listing-07,team-005,10,pg-cluster-461|pg-cluster-462|pg-cluster-463|pg-cluster-464|pg-cluster-465|pg-cluster-466|pg-cluster-467|pg-cluster-468|pg-cluster-469|pg-cluster-470,listing_svc_07,listing,10,listing_svc_07.listing.attribution_listing|listing_svc_07.listing.channel_listing|listing_svc_07.listing.click_listing|listing_svc_07.listing.conversion_listing|listing_svc_07.listing.delivery_listing|listing_svc_07.listing.impression_listing|listing_svc_07.listing.message_listing|listing_svc_07.listing.query_listing|listing_svc_07.listing.result_listing|listing_svc_07.listing.template_listing,10,0,applications/backend/services/listing/listing-07,/api/v1/listing/07,domain-listing,listing-07,DOMAIN_POLICY_PENDING,PLANNED
248,5,listing,listing-platform,svc-0048,listing-08,team-005,10,pg-cluster-471|pg-cluster-472|pg-cluster-473|pg-cluster-474|pg-cluster-475|pg-cluster-476|pg-cluster-477|pg-cluster-478|pg-cluster-479|pg-cluster-480,listing_svc_08,listing,10,listing_svc_08.listing.contract_listing|listing_svc_08.listing.fee_listing|listing_svc_08.listing.partner_listing|listing_svc_08.listing.payout_listing|listing_svc_08.listing.price_listing|listing_svc_08.listing.provider_listing|listing_svc_08.listing.rate_listing|listing_svc_08.listing.reconciliation_listing|listing_svc_08.listing.settlement_listing|listing_svc_08.listing.tax_listing,10,0,applications/backend/services/listing/listing-08,/api/v1/listing/08,domain-listing,listing-08,DOMAIN_POLICY_PENDING,PLANNED
249,5,listing,listing-platform,svc-0049,listing-09,team-005,10,pg-cluster-481|pg-cluster-482|pg-cluster-483|pg-cluster-484|pg-cluster-485|pg-cluster-486|pg-cluster-487|pg-cluster-488|pg-cluster-489|pg-cluster-490,listing_svc_09,listing,10,listing_svc_09.listing.bin_listing|listing_svc_09.listing.package_listing|listing_svc_09.listing.refund_listing|listing_svc_09.listing.return_listing|listing_svc_09.listing.route_listing|listing_svc_09.listing.shipment_listing|listing_svc_09.listing.stock_listing|listing_svc_09.listing.stop_listing|listing_svc_09.listing.tracking_listing|listing_svc_09.listing.warehouse_listing,10,0,applications/backend/services/listing/listing-09,/api/v1/listing/09,domain-listing,listing-09,DOMAIN_POLICY_PENDING,PLANNED
250,5,listing,listing-platform,svc-0050,listing-10,team-005,10,pg-cluster-491|pg-cluster-492|pg-cluster-493|pg-cluster-494|pg-cluster-495|pg-cluster-496|pg-cluster-497|pg-cluster-498|pg-cluster-499|pg-cluster-500,listing_svc_10,listing,10,listing_svc_10.listing.consent_listing|listing_svc_10.listing.device_listing|listing_svc_10.listing.feedback_listing|listing_svc_10.listing.location_listing|listing_svc_10.listing.owner_listing|listing_svc_10.listing.permission_listing|listing_svc_10.listing.rating_listing|listing_svc_10.listing.review_listing|listing_svc_10.listing.role_listing|listing_svc_10.listing.token_listing,10,0,applications/backend/services/listing/listing-10,/api/v1/listing/10,domain-listing,listing-10,DOMAIN_POLICY_PENDING,PLANNED
251,6,seller,seller-platform,svc-0051,seller-01,team-006,10,pg-cluster-501|pg-cluster-502|pg-cluster-503|pg-cluster-504|pg-cluster-505|pg-cluster-506|pg-cluster-507|pg-cluster-508|pg-cluster-509|pg-cluster-510,seller_svc_01,seller,10,seller_svc_01.seller.account_seller|seller_svc_01.seller.address_seller|seller_svc_01.seller.event_seller|seller_svc_01.seller.history_seller|seller_svc_01.seller.mapping_seller|seller_svc_01.seller.preference_seller|seller_svc_01.seller.profile_seller|seller_svc_01.seller.rule_seller|seller_svc_01.seller.session_seller|seller_svc_01.seller.status_seller,10,0,applications/backend/services/seller/seller-01,/api/v1/seller/01,domain-seller,seller-01,DOMAIN_POLICY_PENDING,PLANNED
252,6,seller,seller-platform,svc-0052,seller-02,team-006,10,pg-cluster-511|pg-cluster-512|pg-cluster-513|pg-cluster-514|pg-cluster-515|pg-cluster-516|pg-cluster-517|pg-cluster-518|pg-cluster-519|pg-cluster-520,seller_svc_02,seller,10,seller_svc_02.seller.allocation_seller|seller_svc_02.seller.attempt_seller|seller_svc_02.seller.detail_seller|seller_svc_02.seller.item_seller|seller_svc_02.seller.movement_seller|seller_svc_02.seller.request_seller|seller_svc_02.seller.reservation_seller|seller_svc_02.seller.response_seller|seller_svc_02.seller.snapshot_seller|seller_svc_02.seller.transaction_seller,10,0,applications/backend/services/seller/seller-02,/api/v1/seller/02,domain-seller,seller-02,DOMAIN_POLICY_PENDING,PLANNED
253,6,seller,seller-platform,svc-0053,seller-03,team-006,10,pg-cluster-521|pg-cluster-522|pg-cluster-523|pg-cluster-524|pg-cluster-525|pg-cluster-526|pg-cluster-527|pg-cluster-528|pg-cluster-529|pg-cluster-530,seller_svc_03,seller,10,seller_svc_03.seller.adjustment_seller|seller_svc_03.seller.campaign_seller|seller_svc_03.seller.configuration_seller|seller_svc_03.seller.document_seller|seller_svc_03.seller.metric_seller|seller_svc_03.seller.offer_seller|seller_svc_03.seller.policy_seller|seller_svc_03.seller.redemption_seller|seller_svc_03.seller.score_seller|seller_svc_03.seller.segment_seller,10,0,applications/backend/services/seller/seller-03,/api/v1/seller/03,domain-seller,seller-03,DOMAIN_POLICY_PENDING,PLANNED
254,6,seller,seller-platform,svc-0054,seller-04,team-006,10,pg-cluster-531|pg-cluster-532|pg-cluster-533|pg-cluster-534|pg-cluster-535|pg-cluster-536|pg-cluster-537|pg-cluster-538|pg-cluster-539|pg-cluster-540,seller_svc_04,seller,10,seller_svc_04.seller.balance_seller|seller_svc_04.seller.batch_seller|seller_svc_04.seller.checkpoint_seller|seller_svc_04.seller.exception_seller|seller_svc_04.seller.invoice_seller|seller_svc_04.seller.job_seller|seller_svc_04.seller.ledger_seller|seller_svc_04.seller.line_seller|seller_svc_04.seller.run_seller|seller_svc_04.seller.task_seller,10,0,applications/backend/services/seller/seller-04,/api/v1/seller/04,domain-seller,seller-04,DOMAIN_POLICY_PENDING,PLANNED
255,6,seller,seller-platform,svc-0055,seller-05,team-006,10,pg-cluster-541|pg-cluster-542|pg-cluster-543|pg-cluster-544|pg-cluster-545|pg-cluster-546|pg-cluster-547|pg-cluster-548|pg-cluster-549|pg-cluster-550,seller_svc_05,seller,10,seller_svc_05.seller.alert_seller|seller_svc_05.seller.approval_seller|seller_svc_05.seller.assignment_seller|seller_svc_05.seller.availability_seller|seller_svc_05.seller.capacity_seller|seller_svc_05.seller.case_seller|seller_svc_05.seller.decision_seller|seller_svc_05.seller.forecast_seller|seller_svc_05.seller.schedule_seller|seller_svc_05.seller.workflow_seller,10,0,applications/backend/services/seller/seller-05,/api/v1/seller/05,domain-seller,seller-05,DOMAIN_POLICY_PENDING,PLANNED
256,6,seller,seller-platform,svc-0056,seller-06,team-006,10,pg-cluster-551|pg-cluster-552|pg-cluster-553|pg-cluster-554|pg-cluster-555|pg-cluster-556|pg-cluster-557|pg-cluster-558|pg-cluster-559|pg-cluster-560,seller_svc_06,seller,10,seller_svc_06.seller.attribute_seller|seller_svc_06.seller.category_seller|seller_svc_06.seller.collection_seller|seller_svc_06.seller.media_seller|seller_svc_06.seller.plan_seller|seller_svc_06.seller.ranking_seller|seller_svc_06.seller.relationship_seller|seller_svc_06.seller.target_seller|seller_svc_06.seller.threshold_seller|seller_svc_06.seller.variant_seller,10,0,applications/backend/services/seller/seller-06,/api/v1/seller/06,domain-seller,seller-06,DOMAIN_POLICY_PENDING,PLANNED
257,6,seller,seller-platform,svc-0057,seller-07,team-006,10,pg-cluster-561|pg-cluster-562|pg-cluster-563|pg-cluster-564|pg-cluster-565|pg-cluster-566|pg-cluster-567|pg-cluster-568|pg-cluster-569|pg-cluster-570,seller_svc_07,seller,10,seller_svc_07.seller.attribution_seller|seller_svc_07.seller.channel_seller|seller_svc_07.seller.click_seller|seller_svc_07.seller.conversion_seller|seller_svc_07.seller.delivery_seller|seller_svc_07.seller.impression_seller|seller_svc_07.seller.message_seller|seller_svc_07.seller.query_seller|seller_svc_07.seller.result_seller|seller_svc_07.seller.template_seller,10,0,applications/backend/services/seller/seller-07,/api/v1/seller/07,domain-seller,seller-07,DOMAIN_POLICY_PENDING,PLANNED
258,6,seller,seller-platform,svc-0058,seller-08,team-006,10,pg-cluster-571|pg-cluster-572|pg-cluster-573|pg-cluster-574|pg-cluster-575|pg-cluster-576|pg-cluster-577|pg-cluster-578|pg-cluster-579|pg-cluster-580,seller_svc_08,seller,10,seller_svc_08.seller.contract_seller|seller_svc_08.seller.fee_seller|seller_svc_08.seller.partner_seller|seller_svc_08.seller.payout_seller|seller_svc_08.seller.price_seller|seller_svc_08.seller.provider_seller|seller_svc_08.seller.rate_seller|seller_svc_08.seller.reconciliation_seller|seller_svc_08.seller.settlement_seller|seller_svc_08.seller.tax_seller,10,0,applications/backend/services/seller/seller-08,/api/v1/seller/08,domain-seller,seller-08,DOMAIN_POLICY_PENDING,PLANNED
259,6,seller,seller-platform,svc-0059,seller-09,team-006,10,pg-cluster-581|pg-cluster-582|pg-cluster-583|pg-cluster-584|pg-cluster-585|pg-cluster-586|pg-cluster-587|pg-cluster-588|pg-cluster-589|pg-cluster-590,seller_svc_09,seller,10,seller_svc_09.seller.bin_seller|seller_svc_09.seller.package_seller|seller_svc_09.seller.refund_seller|seller_svc_09.seller.return_seller|seller_svc_09.seller.route_seller|seller_svc_09.seller.shipment_seller|seller_svc_09.seller.stock_seller|seller_svc_09.seller.stop_seller|seller_svc_09.seller.tracking_seller|seller_svc_09.seller.warehouse_seller,10,0,applications/backend/services/seller/seller-09,/api/v1/seller/09,domain-seller,seller-09,DOMAIN_POLICY_PENDING,PLANNED
