planning_lesson,implementation_lesson,domain_id,domain,microservice_id,microservice_name,service_archetype,team_id,java_version,spring_boot_version,build_tool,gradle_version,build_dsl,packaging,java_package,application_class,backend_module_path,api_base_path,api_access_policy,customer_auth_audience,admin_auth_audience,web_stack,api_contract,security_stack,persistence_stack,database_engine,database_name,schema_name,migration_tool,owned_table_count,full_cdc_table_count,excluded_cdc_table_count,outgoing_relationship_count,incoming_relationship_count,event_outgoing_count,event_incoming_count,colocated_validation_count,kafka_producer_required,kafka_consumer_required,outbox_required,dlq_consumer_required,resilience_stack,observability_stack,testing_stack,container_strategy,deployment_unit,deployment_namespace,implementation_status
129,238,4,product,svc-0038,product-08,SHARED_API_SERVICE,team-004,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.product.service0038,Product08Application,applications/backend/services/product/product-08,/api/v1/product/08,PUBLIC_AUTHENTICATED,retail-customer-web,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,product_svc_08,product,Flyway,10,10,0,6,20,6,20,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,product-08,retail-product,PLANNED
129,239,4,product,svc-0039,product-09,SHARED_API_SERVICE,team-004,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.product.service0039,Product09Application,applications/backend/services/product/product-09,/api/v1/product/09,PUBLIC_AUTHENTICATED,retail-customer-web,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,product_svc_09,product,Flyway,10,10,0,3,20,3,20,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,product-09,retail-product,PLANNED
129,240,4,product,svc-0040,product-10,SHARED_API_SERVICE,team-004,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.product.service0040,Product10Application,applications/backend/services/product/product-10,/api/v1/product/10,PUBLIC_AUTHENTICATED,retail-customer-web,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,product_svc_10,product,Flyway,10,10,0,6,20,6,20,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,product-10,retail-product,PLANNED
129,241,5,listing,svc-0041,listing-01,ADMIN_API_SERVICE,team-005,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.listing.service0041,Listing01Application,applications/backend/services/listing/listing-01,/api/v1/listing/01,INTERNAL_AUTHORIZED,,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,listing_svc_01,listing,Flyway,10,10,0,12,8,12,8,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,listing-01,retail-listing,PLANNED
129,242,5,listing,svc-0042,listing-02,ADMIN_API_SERVICE,team-005,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.listing.service0042,Listing02Application,applications/backend/services/listing/listing-02,/api/v1/listing/02,INTERNAL_AUTHORIZED,,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,listing_svc_02,listing,Flyway,10,10,0,12,8,12,8,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,listing-02,retail-listing,PLANNED
129,243,5,listing,svc-0043,listing-03,ADMIN_API_SERVICE,team-005,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.listing.service0043,Listing03Application,applications/backend/services/listing/listing-03,/api/v1/listing/03,INTERNAL_AUTHORIZED,,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,listing_svc_03,listing,Flyway,10,10,0,12,8,12,8,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,listing-03,retail-listing,PLANNED
129,244,5,listing,svc-0044,listing-04,ADMIN_API_SERVICE,team-005,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.listing.service0044,Listing04Application,applications/backend/services/listing/listing-04,/api/v1/listing/04,INTERNAL_AUTHORIZED,,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,listing_svc_04,listing,Flyway,10,10,0,8,8,8,8,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,listing-04,retail-listing,PLANNED
129,245,5,listing,svc-0045,listing-05,ADMIN_API_SERVICE,team-005,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.listing.service0045,Listing05Application,applications/backend/services/listing/listing-05,/api/v1/listing/05,INTERNAL_AUTHORIZED,,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,listing_svc_05,listing,Flyway,10,10,0,8,8,8,8,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,listing-05,retail-listing,PLANNED
129,246,5,listing,svc-0046,listing-06,ADMIN_API_SERVICE,team-005,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.listing.service0046,Listing06Application,applications/backend/services/listing/listing-06,/api/v1/listing/06,INTERNAL_AUTHORIZED,,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,listing_svc_06,listing,Flyway,10,10,0,4,8,4,8,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,listing-06,retail-listing,PLANNED
129,247,5,listing,svc-0047,listing-07,ADMIN_API_SERVICE,team-005,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.listing.service0047,Listing07Application,applications/backend/services/listing/listing-07,/api/v1/listing/07,INTERNAL_AUTHORIZED,,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,listing_svc_07,listing,Flyway,10,10,0,4,8,4,8,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,listing-07,retail-listing,PLANNED
129,248,5,listing,svc-0048,listing-08,ADMIN_API_SERVICE,team-005,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.listing.service0048,Listing08Application,applications/backend/services/listing/listing-08,/api/v1/listing/08,INTERNAL_AUTHORIZED,,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,listing_svc_08,listing,Flyway,10,10,0,8,8,8,8,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,listing-08,retail-listing,PLANNED
129,249,5,listing,svc-0049,listing-09,ADMIN_API_SERVICE,team-005,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.listing.service0049,Listing09Application,applications/backend/services/listing/listing-09,/api/v1/listing/09,INTERNAL_AUTHORIZED,,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,listing_svc_09,listing,Flyway,10,10,0,4,8,4,8,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,listing-09,retail-listing,PLANNED
129,250,5,listing,svc-0050,listing-10,ADMIN_API_SERVICE,team-005,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.listing.service0050,Listing10Application,applications/backend/services/listing/listing-10,/api/v1/listing/10,INTERNAL_AUTHORIZED,,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,listing_svc_10,listing,Flyway,10,10,0,8,8,8,8,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,listing-10,retail-listing,PLANNED
129,251,6,seller,svc-0051,seller-01,ADMIN_API_SERVICE,team-006,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.seller.service0051,Seller01Application,applications/backend/services/seller/seller-01,/api/v1/seller/01,INTERNAL_AUTHORIZED,,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,seller_svc_01,seller,Flyway,10,10,0,9,18,9,18,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,seller-01,retail-seller,PLANNED
129,252,6,seller,svc-0052,seller-02,ADMIN_API_SERVICE,team-006,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.seller.service0052,Seller02Application,applications/backend/services/seller/seller-02,/api/v1/seller/02,INTERNAL_AUTHORIZED,,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,seller_svc_02,seller,Flyway,10,10,0,9,18,9,18,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,seller-02,retail-seller,PLANNED
129,253,6,seller,svc-0053,seller-03,ADMIN_API_SERVICE,team-006,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.seller.service0053,Seller03Application,applications/backend/services/seller/seller-03,/api/v1/seller/03,INTERNAL_AUTHORIZED,,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,seller_svc_03,seller,Flyway,10,10,0,9,18,9,18,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,seller-03,retail-seller,PLANNED
129,254,6,seller,svc-0054,seller-04,ADMIN_API_SERVICE,team-006,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.seller.service0054,Seller04Application,applications/backend/services/seller/seller-04,/api/v1/seller/04,INTERNAL_AUTHORIZED,,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,seller_svc_04,seller,Flyway,10,10,0,6,18,6,18,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,seller-04,retail-seller,PLANNED
129,255,6,seller,svc-0055,seller-05,ADMIN_API_SERVICE,team-006,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.seller.service0055,Seller05Application,applications/backend/services/seller/seller-05,/api/v1/seller/05,INTERNAL_AUTHORIZED,,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,seller_svc_05,seller,Flyway,10,10,0,6,18,6,18,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,seller-05,retail-seller,PLANNED
129,256,6,seller,svc-0056,seller-06,ADMIN_API_SERVICE,team-006,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.seller.service0056,Seller06Application,applications/backend/services/seller/seller-06,/api/v1/seller/06,INTERNAL_AUTHORIZED,,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,seller_svc_06,seller,Flyway,10,10,0,3,18,3,18,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,seller-06,retail-seller,PLANNED
129,257,6,seller,svc-0057,seller-07,ADMIN_API_SERVICE,team-006,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.seller.service0057,Seller07Application,applications/backend/services/seller/seller-07,/api/v1/seller/07,INTERNAL_AUTHORIZED,,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,seller_svc_07,seller,Flyway,10,10,0,3,18,3,18,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,seller-07,retail-seller,PLANNED
129,258,6,seller,svc-0058,seller-08,ADMIN_API_SERVICE,team-006,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.seller.service0058,Seller08Application,applications/backend/services/seller/seller-08,/api/v1/seller/08,INTERNAL_AUTHORIZED,,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,seller_svc_08,seller,Flyway,10,10,0,6,18,6,18,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,seller-08,retail-seller,PLANNED
129,259,6,seller,svc-0059,seller-09,ADMIN_API_SERVICE,team-006,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.seller.service0059,Seller09Application,applications/backend/services/seller/seller-09,/api/v1/seller/09,INTERNAL_AUTHORIZED,,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,seller_svc_09,seller,Flyway,10,10,0,3,18,3,18,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,seller-09,retail-seller,PLANNED
129,260,6,seller,svc-0060,seller-10,ADMIN_API_SERVICE,team-006,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.seller.service0060,Seller10Application,applications/backend/services/seller/seller-10,/api/v1/seller/10,INTERNAL_AUTHORIZED,,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,seller_svc_10,seller,Flyway,10,10,0,6,18,6,18,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,seller-10,retail-seller,PLANNED
129,261,7,pricing,svc-0061,pricing-01,SHARED_API_SERVICE,team-007,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.pricing.service0061,Pricing01Application,applications/backend/services/pricing/pricing-01,/api/v1/pricing/01,PUBLIC_AUTHENTICATED,retail-customer-web,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,pricing_svc_01,pricing,Flyway,10,10,0,9,16,9,16,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,pricing-01,retail-pricing,PLANNED
129,262,7,pricing,svc-0062,pricing-02,SHARED_API_SERVICE,team-007,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.pricing.service0062,Pricing02Application,applications/backend/services/pricing/pricing-02,/api/v1/pricing/02,PUBLIC_AUTHENTICATED,retail-customer-web,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,pricing_svc_02,pricing,Flyway,10,10,0,9,16,9,16,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,pricing-02,retail-pricing,PLANNED
129,263,7,pricing,svc-0063,pricing-03,SHARED_API_SERVICE,team-007,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.pricing.service0063,Pricing03Application,applications/backend/services/pricing/pricing-03,/api/v1/pricing/03,PUBLIC_AUTHENTICATED,retail-customer-web,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,pricing_svc_03,pricing,Flyway,10,10,0,9,16,9,16,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,pricing-03,retail-pricing,PLANNED
129,264,7,pricing,svc-0064,pricing-04,SHARED_API_SERVICE,team-007,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.pricing.service0064,Pricing04Application,applications/backend/services/pricing/pricing-04,/api/v1/pricing/04,PUBLIC_AUTHENTICATED,retail-customer-web,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,pricing_svc_04,pricing,Flyway,10,10,0,6,16,6,16,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,pricing-04,retail-pricing,PLANNED
129,265,7,pricing,svc-0065,pricing-05,SHARED_API_SERVICE,team-007,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.pricing.service0065,Pricing05Application,applications/backend/services/pricing/pricing-05,/api/v1/pricing/05,PUBLIC_AUTHENTICATED,retail-customer-web,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,pricing_svc_05,pricing,Flyway,10,10,0,6,16,6,16,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,pricing-05,retail-pricing,PLANNED
129,266,7,pricing,svc-0066,pricing-06,SHARED_API_SERVICE,team-007,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.pricing.service0066,Pricing06Application,applications/backend/services/pricing/pricing-06,/api/v1/pricing/06,PUBLIC_AUTHENTICATED,retail-customer-web,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,pricing_svc_06,pricing,Flyway,10,10,0,3,16,3,16,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,pricing-06,retail-pricing,PLANNED
129,267,7,pricing,svc-0067,pricing-07,SHARED_API_SERVICE,team-007,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.pricing.service0067,Pricing07Application,applications/backend/services/pricing/pricing-07,/api/v1/pricing/07,PUBLIC_AUTHENTICATED,retail-customer-web,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,pricing_svc_07,pricing,Flyway,10,10,0,3,16,3,16,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,pricing-07,retail-pricing,PLANNED
129,268,7,pricing,svc-0068,pricing-08,SHARED_API_SERVICE,team-007,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.pricing.service0068,Pricing08Application,applications/backend/services/pricing/pricing-08,/api/v1/pricing/08,PUBLIC_AUTHENTICATED,retail-customer-web,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,pricing_svc_08,pricing,Flyway,10,10,0,6,16,6,16,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,pricing-08,retail-pricing,PLANNED
